Fold,Epoch,Train_Loss,Val_Loss,Train_R2,Val_R2
1,1,0.07033808766231861,0.007382685090932581,-101.71557865496035,-10.912853378719754
1,2,0.01545642352214566,0.0014846873262690174,-22.413354260833174,-1.1318236245049371
1,3,0.011469747569917896,0.0013370926284955607,-16.34889402507264,-0.8927920023600261
1,4,0.009393652804471828,0.0009653303901561432,-13.082256850489864,-0.2845946020550198
1,5,0.007862982087205221,0.0008569944080793195,-10.665718253453573,-0.10020957390467326
1,6,0.006787194927901398,0.0008550833251016835,-9.057076319941768,-0.10167509449852838
1,7,0.005962230828533202,0.0008315266743819747,-7.813381997449898,-0.0672384394539727
1,8,0.005277491202233015,0.000835139460913423,-6.741372889353905,-0.07178692155414157
1,9,0.004672918748110533,0.0008181227590992219,-5.806036172089754,-0.048998941315544976
1,10,0.004148192139181458,0.0008016526013509267,-4.983444775475396,-0.026198350058661567
1,11,0.0036798698132006844,0.0008064535640490551,-4.272064187791613,-0.03435374630822076
1,12,0.0032675775509603596,0.0008040037924527294,-3.642833940776778,-0.02976411713494195
1,13,0.0029065676297946475,0.000775334682677769,-3.0817106232231044,0.017291669050852457
1,14,0.0026039264590283972,0.0007681645569391548,-2.609823160406984,0.027925769488016765
1,15,0.0023686116469311125,0.0007596010174084869,-2.237503691955849,0.04261868397394816
1,16,0.0021608095650595648,0.0007564254738907847,-1.9297515336378122,0.04459859397676256
1,17,0.0019934754985396143,0.0007689862977713346,-1.6721242324805554,0.021710108386145698
1,18,0.001850034245059906,0.0007254340233177775,-1.4487620365472487,0.09321593973371718
1,19,0.0017225980399360444,0.0007444513405466246,-1.2536871948359924,0.062369806236690944
1,20,0.0016265508667048481,0.0007100661750882864,-1.1055677194654205,0.11764198276731704
1,21,0.0015406180702057886,0.0007094001733801431,-0.9742158308441257,0.11664230955971612
1,22,0.0014677261209322346,0.00071000396920782,-0.865471750718576,0.11358250776926676
1,23,0.001409508757304722,0.0007041601826333337,-0.7786096936390724,0.12453358040915595
1,24,0.0013495679918883576,0.0006929977590011226,-0.6840623052031906,0.14196007781558567
1,25,0.0013051076875539658,0.0006858192034997046,-0.6172148391052529,0.1529269748263889
1,26,0.0012673048621595457,0.0006883734578473701,-0.5611594515082277,0.14771677785449558
1,27,0.0012311042674506703,0.0006887417739360696,-0.5048784481154548,0.14725550148222183
1,28,0.0011937687690887187,0.0006859066378739145,-0.4487242678065359,0.15086970859103732
1,29,0.0011746992095500047,0.0006929719639528129,-0.42544520799024604,0.13752855062484742
1,30,0.0011506520292181293,0.0006719586814546751,-0.38223709603886546,0.17243702676561143
1,31,0.0011175636026755343,0.0006813207033297254,-0.33060814510157077,0.1567472431394789
1,32,0.001097939966280979,0.0006726422890399893,-0.3052911693667188,0.170621919631958
1,33,0.0010732632547180041,0.0006733659706595871,-0.27019956612292634,0.16898250579833984
1,34,0.0010561618905077562,0.0006657713480914632,-0.24289318794085657,0.1816969010565016
1,35,0.0010399194767721641,0.0006601510918699205,-0.2184229838995286,0.19118636714087592
1,36,0.0010267617566120108,0.0006619199217918018,-0.19772884801582055,0.18798281616634793
1,37,0.0010118740446934545,0.0006640972220338881,-0.17442959134961353,0.18332734637790257
1,38,0.0009956812911471468,0.0006636279777416752,-0.15135901268617608,0.18504669268925986
1,39,0.0009803073191842822,0.0006527517068510254,-0.13251627109668873,0.2021080838309394
1,40,0.0009699094721495554,0.0006504911735343437,-0.11293212190086459,0.2042904986275567
1,41,0.0009591384517764788,0.0006515056412253115,-0.09930771677582352,0.2028217805756463
1,42,0.0009482041435362196,0.0006504929365797176,-0.08345723004988682,0.20543229712380304
1,43,0.0009408643765283036,0.0006492999188291529,-0.07138804447503737,0.2068953063752916
1,44,0.0009306999104511407,0.0006458693119283351,-0.057909460420961734,0.2121921115451389
1,45,0.0009196675678623127,0.0006425064108851883,-0.041598503825105264,0.2174279769261678
1,46,0.0009111018641564398,0.0006382712538147139,-0.026161601219648195,0.2247432933913337
1,47,0.0009048637249909434,0.0006373646785505116,-0.017277523912029503,0.22547940015792847
1,48,0.0008954677684807483,0.0006360904869830442,-0.005462429847246335,0.2270392404662238
1,49,0.0008873357549654665,0.0006347545461418728,0.007600331012113595,0.23011266655392118
1,50,0.0008807370466479089,0.0006329117666205598,0.019593151999108584,0.23343396451738146
1,51,0.0008712586258354103,0.0006332302763540712,0.030450520839220212,0.23315895133548312
1,52,0.0008676774906178499,0.0006299252350193759,0.03536739216910468,0.23685594002405802
1,53,0.0008604772064121969,0.0006299105835043722,0.04374949387562128,0.23891363276375666
1,54,0.0008558028279861183,0.0006321831347627772,0.052893181347552644,0.23262443277570938
1,55,0.0008508294197029354,0.0006291693787918323,0.05777063678812098,0.23710048860973781
1,56,0.000843395145299534,0.000628382655688458,0.07108316274336826,0.23952111270692614
1,57,0.0008389523918280538,0.0006232138011708027,0.07480201632888228,0.24786186085806952
1,58,0.0008306316081376999,0.0006213232473884192,0.0865698210987044,0.25190922419230144
1,59,0.0008279064167175948,0.000624186837942236,0.0920867967016903,0.24548331499099732
1,60,0.0008232126782797737,0.000621178129222244,0.09734474243941131,0.2507316986719767
1,61,0.0008171706852779069,0.0006254018995807402,0.10630426480446332,0.24390234814749823
1,62,0.0008121211870780421,0.0006185351275942391,0.11105439265569052,0.25469383266237045
1,63,0.0008076340984840544,0.0006178742585082849,0.11896745952559107,0.2556809067726135
1,64,0.0008036293500436493,0.0006180195370689035,0.12489149688202658,0.25433396100997924
1,65,0.0007983448703911294,0.00061786678335112,0.13095970256828968,0.2557968748940362
1,66,0.0007979796025154675,0.0006193539050097267,0.13362637478628275,0.25207438733842635
1,67,0.0007904722733296638,0.0006140132977937658,0.14175474010867836,0.2616353882683648
1,68,0.0007930393569332398,0.0006146182745902075,0.1380223595065835,0.26125870943069457
1,69,0.0007866276410856733,0.0006105957410505249,0.14742391698154403,0.2656259020169576
1,70,0.0007837566575840299,0.000619306445070025,0.1496350551828926,0.25642093817392986
1,71,0.0007769898363435066,0.0006065498468362623,0.16007174179877764,0.27254033221138846
1,72,0.0007739380937656043,0.0006089466856792569,0.1632964609581747,0.2693056835068597
1,73,0.0007691534578133329,0.0006069059871758024,0.16934032955287415,0.2727932188245985
1,74,0.0007637590825281762,0.0006060052326776915,0.1749015341570348,0.2731989410188463
1,75,0.0007643244650364382,0.000608033491557257,0.17508246457135235,0.271092861228519
1,76,0.0007585558860654725,0.0006055613151854939,0.18262555304868722,0.2738920013109843
1,77,0.0007556897743294636,0.0006094071535497076,0.18806649534790604,0.27186968988842436
1,78,0.0007516833321179873,0.0006017594378338092,0.19203787011864745,0.28127930164337156
1,79,0.0007453186601331388,0.0006067761595153974,0.1974884898574264,0.2765049854914347
1,80,0.00074627676182484,0.000599284361427029,0.19832632306181355,0.28492226468192206
1,81,0.0007396207569040542,0.0005991009089888798,0.20614725366050815,0.28662224080827503
1,82,0.0007430065715007116,0.0005997722877913879,0.20120364751344846,0.2837655266125997
1,83,0.0007390557818494185,0.0006023105958269702,0.20588671542980053,0.2814437296655443
1,84,0.000732929160370043,0.0005969038207290901,0.2146693135485237,0.289073203669654
1,85,0.0007289928556592376,0.0005986665259115398,0.21850123743952057,0.28765879339642
1,86,0.0007273225740380125,0.0006004916633375817,0.22236624985565373,0.284879207611084
1,87,0.0007197501153662157,0.0005977140726625091,0.22808663653738706,0.2898929966820611
1,88,0.0007252432450502651,0.0005992118696061273,0.22172706642268616,0.28845721615685355
1,89,0.0007227743538901393,0.0005897004157304764,0.2285111689273222,0.30032638443840876
1,90,0.0007178315566565243,0.0005929907887346215,0.2296606711399408,0.297808837890625
1,91,0.0007136357849015406,0.0005918523839985331,0.23705218162065672,0.2974767433272468
1,92,0.0007110782495101937,0.0005885523524031871,0.24018586800422198,0.30403185817930434
1,93,0.0007066545790969681,0.0005922217892172436,0.24414959778020412,0.29735223319795395
1,94,0.0007070401631709602,0.0005908550811000168,0.24420329538392432,0.3012796786096361
1,95,0.0007006664598004225,0.000591874134261161,0.2519096434852223,0.30328121052847967
1,96,0.0006988409856322831,0.0005950983109263082,0.2538702339301875,0.291119216548072
1,97,0.0006976666449235729,0.0005874928397436936,0.25547325331487775,0.30413243770599363
1,98,0.0006913109245583599,0.0005821211095381942,0.26131008274761247,0.31256512403488157
1,99,0.0006900856852025529,0.0005861031020888024,0.2647135087001471,0.3084759698973762
1,100,0.0006895713200562715,0.0005876005355579158,0.26557586737620975,0.30362566577063665
1,101,0.0006850040366838652,0.0005897496348350412,0.2709819352185285,0.29919777313868207
1,102,0.0006821420460502491,0.0005856667968651487,0.27169748412238226,0.3092119230164422
1,103,0.0006795284116962626,0.0005839805933646857,0.2753223604626126,0.31167572339375815
1,104,0.0006768725634219102,0.0005808486616135472,0.2790809843275282,0.3171848389837477
1,105,0.0006758061241944907,0.0005819960937110914,0.2792523952178013,0.3141359368960063
1,106,0.000675315354709272,0.0005904555411284997,0.2811335743209462,0.30552856922149657
1,107,0.0006704551479664206,0.0005833103528453244,0.28568606980052996,0.3158528963724772
1,108,0.0006664196243452162,0.0005812088027596473,0.2905158613934929,0.31576308409372966
1,109,0.0006625583106479435,0.0005817762265602748,0.2970030668341083,0.3142481313811408
1,110,0.000664452662444271,0.0005876983554723362,0.2913961984493114,0.30526321199205186
1,111,0.0006600266916067972,0.0005876937324905561,0.2970451374112824,0.309443634086185
1,112,0.0006565681711862576,0.000582552239454041,0.3012928917084211,0.315252066983117
1,113,0.0006516621008308398,0.0005756072570673293,0.30602406248634245,0.3232900937398275
1,114,0.0006542052527498684,0.0005770871454539398,0.302834900956095,0.32443139685524836
1,115,0.0006495379972168141,0.0005736915795649919,0.308777536727764,0.32845726543002657
1,116,0.0006469135345132263,0.0005724881103055345,0.31226144513966125,0.3307887779341804
1,117,0.0006402415617219644,0.0005708420377535125,0.3218315333495905,0.33140682114495174
1,118,0.0006421648425820433,0.0005703079604750706,0.31776540397125996,0.3318069577217102
1,119,0.0006389764235297471,0.0005667601712048054,0.32115439603358137,0.3377828465567695
1,120,0.0006353541334838043,0.0005720065867838761,0.3253291686375936,0.3306488898065355
1,121,0.0006329741298772947,0.0005742858241622647,0.326387279269136,0.3265365057521396
1,122,0.000626805075875449,0.0005682179161037008,0.33108730890132765,0.33720445235570273
1,123,0.0006301583976622808,0.0005794825937805904,0.33107004518862126,0.32239400413301256
1,124,0.0006294932946516776,0.0005780634767789807,0.33107981387479807,0.32388759983910453
1,125,0.0006260700578467897,0.0005674263902215494,0.3345960453704551,0.33571405543221366
1,126,0.0006213743209459439,0.0005622548775540458,0.33705795341067846,0.3420369903246562
1,127,0.0006216491959172727,0.0005669620069157747,0.3391736759079827,0.3390560825665792
1,128,0.0006232414219275485,0.0005714071332477034,0.3405646013624874,0.3330131848653158
1,129,0.000614727157553267,0.0005688149507881866,0.34553518251136495,0.3349806494183011
1,130,0.000613095041329938,0.0005637496968524323,0.34890601281766537,0.3447984152370029
1,131,0.0006066369115558947,0.0005706974809678892,0.35408335983017347,0.331661581993103
1,132,0.0006050343551948943,0.0005597572980655564,0.3526355668350502,0.34683908091651067
1,133,0.0006047115379507527,0.0005635918868291709,0.3569918476505044,0.3404446297221714
1,134,0.0006035058296366055,0.0005566930475955208,0.3570003923074699,0.35147177378336586
1,135,0.0006007231155375916,0.0005716771948047811,0.35978702012403513,0.33308343754874337
1,136,0.0005983448664968212,0.0005605001196575661,0.3601303471459283,0.3457076721721225
1,137,0.0005947781857505533,0.0005549808795977798,0.36545044154296685,0.3518270333607992
1,138,0.0005923175497302487,0.0005583531921729446,0.36628676535170757,0.34841963317659164
1,139,0.0005909203373493603,0.000562966807693657,0.36967152886920507,0.34060447348488704
1,140,0.0005880776626046425,0.0005633236180680493,0.3711583528989627,0.3423644185066223
1,141,0.0005845013445381213,0.0005670511021485759,0.3721633204707393,0.3372149891323514
1,142,0.0005849274207354972,0.0005796836792594857,0.37524642355648086,0.321061999268002
1,143,0.0005792594523410554,0.0005609734164964821,0.3823469634409304,0.34459453291363185
1,144,0.0005790164181100274,0.0005529762142234379,0.3811094727045224,0.3563957095146179
1,145,0.0005743242400686866,0.0005587079238870905,0.38629830089616185,0.3497720453474257
1,146,0.0005723028780064649,0.0005510301678441464,0.3872447755601671,0.3596596704588996
1,147,0.0005685877418547961,0.0005664179205066628,0.3927225341031581,0.3408438629574246
1,148,0.0005658079138497052,0.0005571961338217888,0.39500476224922837,0.3515730831358168
1,149,0.0005684141062464519,0.0005494481017295685,0.38885087540120256,0.3592702137099372
1,150,0.0005643576705529366,0.0005508494770361318,0.39562913473741507,0.36010350386301676
1,151,0.0005550338561865098,0.0005680582046301829,0.40714328553941515,0.339295408460829
1,152,0.000559948875574556,0.0005703002912923694,0.4005232329721804,0.3375099195374383
1,153,0.0005554398836533505,0.000555834097839478,0.40535414145316606,0.35366316371493867
1,154,0.000554859191093042,0.0005490077361981902,0.40428417994652266,0.36056844923231335
1,155,0.0005477057904993862,0.0005588292144238949,0.41358257870615267,0.34942001501719155
1,156,0.000548943668247465,0.0005456267817256351,0.4104075440654048,0.3663452241155836
1,157,0.0005498352357082897,0.0005493123006696502,0.4100606878598531,0.3616160194079081
1,158,0.0005415983534027121,0.0005525357193417019,0.41970272226098143,0.3561469276746114
1,159,0.0005381396240094837,0.0005523661539579432,0.42171049677295447,0.3581152478853861
1,160,0.0005376358119121258,0.0005476076479276849,0.4214829202051516,0.3655712604522705
1,161,0.0005364559435596069,0.0005425821912164489,0.42323831731890454,0.37040370570288766
1,162,0.0005295295209370921,0.000553454271155513,0.4287623246510824,0.3571304811371697
1,163,0.0005354241686470714,0.0005541690547640125,0.42843440064677485,0.3552664597829183
1,164,0.0005364141455725019,0.0005464188961519135,0.42483145425349106,0.36659445232815213
1,165,0.0005314861759859609,0.0005491915456433263,0.42720524896810086,0.3618469450208876
1,166,0.0005279768650695958,0.000542598970544835,0.4326192483489896,0.3702502475844489
1,167,0.0005257226715732458,0.0005395155839828981,0.4356306168768141,0.37309270964728464
1,168,0.000519879374805447,0.0005716526803250115,0.44057823184095785,0.33080115450753106
1,169,0.0005159133934576846,0.0005495711113326252,0.4435631363480179,0.36030278470781113
1,170,0.0005175687875713647,0.0005444374478732546,0.4433645706117889,0.3675959693060981
1,171,0.0005139879975755365,0.0005683060515568488,0.44584929163073317,0.3400407870610555
1,172,0.0005185224473717864,0.0005498746513492531,0.4410753419369827,0.3619960599475437
1,173,0.0005160522882907111,0.0005371736349641449,0.4448052919941184,0.3774091866281297
1,174,0.0005105954796121812,0.000546984505167024,0.4505819879932168,0.36592020061280994
1,175,0.0005065450255103685,0.0005398801670202779,0.45250313061254993,0.37399669488271076
1,176,0.0005024957619348748,0.0005545294649588565,0.46201758988109637,0.361771825949351
1,177,0.0005083845855012812,0.0005405330642436942,0.45095187616936955,0.3765147474077013
1,178,0.0005022858669780149,0.0005395455221231613,0.4568098210994108,0.37198441955778333
1,179,0.0005005773428517084,0.0005460760594966511,0.45895355027398943,0.3688984394073486
1,180,0.0004961949913980968,0.0005450990982353687,0.4632733296464991,0.3699100785785251
1,181,0.000496103039390787,0.0005432363845304483,0.4655767222981394,0.37011651065614487
1,182,0.000496273605371423,0.0005496798121991257,0.4630531796702632,0.3642868664529588
1,183,0.0004949648560593939,0.0005399076345687111,0.46569633998988585,0.37653312948015
1,184,0.0004897243931119181,0.000539547188155767,0.46916290374449743,0.3775109569231669
1,185,0.0004915678951987008,0.0005661551258526742,0.46915195576938584,0.3476685881614685
1,186,0.0004934273394296107,0.0005424751680240863,0.4674983165882252,0.37430781523386636
1,187,0.0004832625600371372,0.0005384642242764433,0.47389884598461196,0.38042496840159096
1,188,0.00048215399556620806,0.0005353774435611235,0.4791356119108789,0.38055250114864775
1,189,0.00048106439975032834,0.0005436144704516564,0.4789839391355161,0.3742016262478299
1,190,0.0004802368860116895,0.0005402128845970664,0.4798814716162505,0.3775659084320068
1,191,0.0004779354438478886,0.0005430304303040935,0.4807972311973572,0.3749047093921237
1,192,0.00047481824833623786,0.0005467934624498917,0.4877704671871515,0.37071772946251763
1,193,0.0004748862299976158,0.0005469285158647431,0.48839007586608696,0.36935158835517035
1,194,0.00047751599692820034,0.0005377163153348698,0.4830987444630376,0.3798186858495077
1,195,0.0004708614130648152,0.0005356177855800424,0.49141967134711184,0.3804224411646525
1,196,0.00046846962729353965,0.0005424232623125944,0.48995980392267674,0.3761073496606615
1,197,0.00047276179251594494,0.000561656463994748,0.4862777324370396,0.3516506963306003
1,198,0.00046689705995060966,0.0005339558391521374,0.4971097768088918,0.384982603126102
1,199,0.0004688684515264115,0.0005479043375493752,0.4913823046802003,0.36929323673248293
1,200,0.0004754294290632745,0.0005386818743621309,0.4850949771610307,0.37850743267271253
1,201,0.00046653494261849075,0.0005352972243498597,0.4933340734905667,0.3830210116174486
1,202,0.00046139714548099834,0.0005535547647418247,0.4979859569926321,0.3605895545747545
1,203,0.00045901996724560486,0.0005467483411646551,0.49780242811014624,0.371311342716217
1,204,0.00046069786235701613,0.0005361891881976691,0.49951332439610985,0.38085176547368366
1,205,0.0004599522136692188,0.0005384432746925288,0.4983372894334204,0.3779725710550944
1,206,0.00046096488834864656,0.000543696043961164,0.49995005984365204,0.37455977333916557
1,207,0.00045915029707284253,0.0005353235135165354,0.5005709477412847,0.3834374811914232
1,208,0.0004535464521060571,0.0005381237948313356,0.5070215259069278,0.38115610281626383
1,209,0.00045231388045336915,0.0005342240535861088,0.5075206478436788,0.38442652225494384
1,210,0.0004472477230772284,0.0005375848164678447,0.5147355365164485,0.3816845801141527
1,211,0.0004498900741447959,0.0005317025766190556,0.5113893295511788,0.38880599207348293
1,212,0.0004517211729695124,0.0005417241895985272,0.510009272304582,0.3764608210987515
1,213,0.00044687504644425193,0.0005432804386752347,0.5154465957924171,0.37599638832939997
1,214,0.00044534878530769526,0.0005328580232647558,0.5123650082835445,0.3874075200822618
1,215,0.0004385564846337348,0.0005373296017448108,0.5215040146568675,0.38303230206171673
1,216,0.00044069219629257276,0.0005396194096344213,0.5203887549447425,0.38056656122207644
1,217,0.000441131207956875,0.0005383556566408111,0.5179560358141675,0.3835975170135498
1,218,0.00043881828005621097,0.0005512977264718049,0.5234869175487095,0.36548102696736656
1,219,0.00043804345481431137,0.0005336874074095653,0.5209513849682278,0.38805942932764687
1,220,0.0004327751838395165,0.0005361398125791715,0.5308645929819272,0.3816629383299086
1,221,0.0004363890581356109,0.0005345381602334479,0.5260166260931227,0.3874658372667101
1,222,0.0004264952387103098,0.0005379809351224039,0.5334740934548554,0.38537661102082993
1,223,0.00043222370699772406,0.00052763033632396,0.5260578683864923,0.39628401862250434
1,224,0.0004307876162828855,0.0005496277447996868,0.5329644941989287,0.36761638588375517
1,225,0.00043078653663856746,0.0005388177155206601,0.532258853500272,0.3849519385231866
1,226,0.00042900673277607116,0.0005339883759410845,0.5329400293621016,0.3913163661956787
1,227,0.0004249842177047452,0.0005320676511877941,0.5370752708411511,0.3928885923491584
1,228,0.0004210272622093512,0.0005373299626323084,0.5418639133005967,0.3874475638071696
1,229,0.0004179482726253753,0.0005368320737034083,0.5434425174454112,0.3860598299238417
1,230,0.00042102860924960286,0.0005330020781709916,0.5388504246134816,0.3943681796391805
1,231,0.0004152352920946102,0.0005352905835025012,0.5431083973543144,0.3921775884098477
1,232,0.0004151542757258371,0.0005538691805365185,0.5483636418978374,0.36791146728727553
1,233,0.00042136135370252124,0.0005344249178758926,0.5387633953565433,0.3879943953620063
1,234,0.00041943836790498025,0.0005429033008921477,0.5420424941145343,0.3794438428348965
1,235,0.0004150972277627407,0.0005419954696359734,0.5468014886349808,0.3840207576751709
1,236,0.00041473907113857107,0.0005427058100596898,0.5476167350639531,0.38294607400894165
1,237,0.0004145046657980362,0.0005330735649396148,0.5471826837386614,0.39349627759721545
1,238,0.0004116446729088317,0.000536234573357635,0.5507537314921249,0.39029087093141346
1,239,0.00041448532827888376,0.0005352655826653871,0.5482487019197441,0.39025899701648287
1,240,0.0004087387730746909,0.0005315603778904511,0.554484133955873,0.3951743854416741
1,241,0.00040419407750847807,0.00053179928023989,0.5563967244124707,0.3953876270188226
1,242,0.00040470084174030265,0.0005341655587674016,0.5580051221965272,0.39494734605153403
1,243,0.00040496347729335137,0.0005279456912022498,0.5530686284288948,0.40061453978220624
1,244,0.0004078625561238301,0.0005296536514328585,0.5549950471630802,0.39670809110005695
1,245,0.0004042480076249275,0.0005518002836551103,0.558654225461277,0.37309112151463825
1,246,0.0004014984782882909,0.0005377306887466046,0.5589410783332072,0.3875940826204088
1,247,0.0004062004089154257,0.0005342299364403719,0.5549236076849479,0.3965817623668247
1,248,0.00039933016839908595,0.0005315186572261155,0.5614121782926865,0.39644570350646974
2,1,0.06209833283483246,0.007113061648690038,-91.32778466189349,-8.733640432357788
2,2,0.014082971183054242,0.002080557697142164,-20.569732013749487,-1.4801798052257962
2,3,0.010584901137576427,0.0012673259661015537,-15.158430418556119,-0.3486352655622694
2,4,0.008726367899389178,0.0011327472127353152,-12.26573731340008,-0.1730734626452128
2,5,0.007251617321629583,0.0010506224094165696,-9.928027814111593,-0.05653371148639255
2,6,0.006154501614057355,0.0010362740606069565,-8.264972368876139,-0.036451432440016
2,7,0.00533042124438065,0.0010316788762186964,-6.941353420563686,-0.027368862099117704
2,8,0.004663221119546596,0.0010092084037346973,-5.911833027851435,-0.0037675367461310495
2,9,0.0040987301364908985,0.0009793030214495957,-5.017605655281632,0.029956116941240098
2,10,0.0036561683274483605,0.0009757351699388689,-4.3316646773138165,0.03567659325069851
2,11,0.0032554791297441646,0.0009577023744997051,-3.7026437364978553,0.05663286977344089
2,12,0.0029250219349323966,0.0009609488589275214,-3.1865666095121408,0.05228453477223714
2,13,0.0026434671898360974,0.0009697161679570046,-2.7390970174177194,0.03592484659618801
2,14,0.002410671450657609,0.0009559219379702376,-2.3802536372785217,0.05706261528862847
2,15,0.002210149506428911,0.0009501994354650378,-2.0665548824969635,0.06321208609475029
2,16,0.0020457585687162698,0.0009344406865744127,-1.8062025700086428,0.08312146531211005
2,17,0.001914168098067612,0.0009253370316906108,-1.6043960088565026,0.09436540471182929
2,18,0.0017956902298869358,0.0009231191037947105,-1.4212543040146062,0.09723674986097548
2,19,0.0017011089362549009,0.0009057930114472078,-1.272964436330913,0.11984911892149183
2,20,0.0016191834365420136,0.0009061273510774804,-1.1511874587447555,0.12171914312574598
2,21,0.0015542007054282743,0.0009241671172074146,-1.046791548199124,0.09253362947040134
2,22,0.0015031895738233019,0.0009041663543838594,-0.962732865486616,0.11820382277170817
2,23,0.0014428746708335333,0.0008880813606083393,-0.8724639748349602,0.14070217476950753
2,24,0.0013870905757088353,0.0008887310020832551,-0.7910287159460562,0.1401877959569295
2,25,0.0013459050996275045,0.0008760097384866741,-0.7253660912866946,0.15573235352834067
2,26,0.0013098203327023873,0.0008764088671240542,-0.6670024680502621,0.15564042727152508
2,27,0.001265800718999939,0.0008781123996919228,-0.6020392488550257,0.15121702750523885
2,28,0.0012392509858020477,0.0008715205036828088,-0.5645085010999514,0.16196945110956829
2,29,0.0012109885986802387,0.000861594296940085,-0.5186598895508566,0.17515603833728366
2,30,0.0011814161336026442,0.000869786130109181,-0.477004521422916,0.1616290913687812
2,31,0.0011579592562752006,0.0008533803577948775,-0.4379755822228797,0.18523684872521295
2,32,0.0011318876485650739,0.0008589803435218831,-0.3990184112831398,0.17696644332673814
2,33,0.0011174400679100258,0.00086030909507018,-0.37824699849258236,0.175517471631368
2,34,0.0010976765497392159,0.0008495361544191837,-0.34419081888081116,0.18794410361184014
2,35,0.0010763822712671059,0.0008475369760870106,-0.3133035964436001,0.19248626232147217
2,36,0.0010606529600745826,0.0008440441658927334,-0.28961463313043856,0.19663001431359184
2,37,0.0010479183959556215,0.0008518470321885413,-0.2713874727119634,0.1851169678899977
2,38,0.0010350735311936818,0.0008408618767538832,-0.2508806961554068,0.2002163012822469
2,39,0.0010195482513625865,0.0008368781599630084,-0.2265744502161756,0.20634028514226277
2,40,0.0010037538727722419,0.0008336936097799076,-0.20104658014980364,0.21026045348909167
2,41,0.0009905174238043894,0.0008332328883827561,-0.18376991469183085,0.20893055465486315
2,42,0.000984684185895287,0.0008351730829518702,-0.17548165998341125,0.20935679011874728
2,43,0.0009676671295173834,0.0008296005091526442,-0.14807005090478026,0.2151561286714342
