Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm,Simulated_Area,Predicted_Area,Area_Abs_Error,Area_Pct_Error
451,Matched,1.2557033333333332,Triplet,1.2548899999999998,Triplet,0.0008133333333333326,0.007144911214709282,0.0068257953971624374,0.0003191158175468445,4.466337060842385
451,Matched,3.7341499999999996,Quartet,3.7264166666666667,Triplet,0.007733333333332926,0.004782646894454956,0.005919714458286762,0.0011370675638318062,23.77485917160501
451,Matched,4.721705,Doublet,4.721705,Doublet,0.0,0.004742474295198917,0.005166233982890844,0.00042375968769192696,8.935413484917008
451,Matched,7.023553333333333,Multiplet,7.04349,Singlet,0.019936666666667158,0.002388058230280876,0.00291284266859293,0.0005247844383120537,21.97536189267588
451,Matched,7.237585,Quartet,7.23392,Singlet,0.0036649999999998073,0.004752681124955416,0.0037860714364796877,0.000966609688475728,20.338197810079162
451,Matched,8.45463,Singlet,8.45219,Singlet,0.0024399999999999977,0.004714141599833965,0.005359330680221319,0.0006451890803873539,13.686247362830125
452,Matched,0.815434,Singlet,0.815434,Singlet,0.0,0.0061993226408958435,0.005401634145528078,0.0007976884953677654,12.867349250473824
452,Matched,0.8606,Doublet,0.861821,Singlet,0.0012209999999999166,0.0021196359302848577,0.0015385744627565145,0.0005810614675283432,27.41326749685048
452,Matched,1.0026088333333334,Multiplet,1.00586,Singlet,0.003251166666666583,0.004192912019789219,0.0036493989173322916,0.0005435131024569273,12.962664131556238
452,Matched,1.15723,Singlet,1.15723,Singlet,0.0,0.006184031255543232,0.003760439809411764,0.002423591446131468,39.19112543228194
452,Matched,1.611201111111111,Multiplet,1.63087,Singlet,0.019668888888888958,0.010406849905848503,0.0057616387493908405,0.004645211156457663,44.6360925590665
452,Matched,1.7822370000000003,Multiplet,1.75782,Singlet,0.024417000000000355,0.006051532458513975,0.004498597234487534,0.0015529352240264416,25.66185069108566
452,Matched,2.40357625,Multiplet,2.38282,Singlet,0.02075624999999981,0.00598676223307848,0.0050547136925160885,0.0009320485405623913,15.568491018610546
452,Matched,3.6364924999999997,Quartet,3.63771,Singlet,0.0012175000000005376,0.0041876668110489845,0.0034774700179696083,0.0007101967930793762,16.95924783713813
452,Matched,4.6566,Triplet,4.65578,Singlet,0.0008200000000000429,0.002067907713353634,0.0018947646021842957,0.00017314311116933823,8.37286451669272
452,Matched,5.72024,Singlet,5.72024,Singlet,0.0,0.0020572333596646786,0.0016935982275754213,0.00036363513208925724,17.675930170047817
452,Matched,7.2668833333333325,Multiplet,7.2559,Singlet,0.0109833333333329,0.010420501232147217,0.009185553528368473,0.0012349477037787437,11.851135336647085
452,Missed,1.2353575,Multiplet,,,,,,,
452,Missed,1.3655650000000001,Multiplet,,,,,,,
452,Missed,2.0629975000000003,Multiplet,,,,,,,
452,Missed,2.28883,Quartet,,,,,,,
452,Spurious,,,1.55762,Singlet,,,,,
453,Matched,6.79691,Singlet,6.79691,Singlet,0.0,0.003556199371814728,0.003067560028284788,0.0004886393435299397,13.740493499963335
453,Matched,7.30228,Singlet,7.30228,Singlet,0.0,0.0035567977465689182,0.0031871157698333263,0.0003696819767355919,10.393674396926487
454,Matched,0.9692435,Doublet,0.969243,Singlet,5.00000000069889e-07,0.0011791856959462166,0.0017505346331745386,0.000571348937228322,48.45283819100716
454,Matched,1.20118,Singlet,1.20118,Singlet,0.0,0.003933433443307877,0.0043393587693572044,0.00040592532604932785,10.319872749847756
454,Matched,1.4087,Singlet,1.4087,Singlet,0.0,0.0011760684428736567,0.0019478320609778166,0.0007717636181041598,65.62233880014662
454,Matched,3.98928,Singlet,3.98928,Singlet,0.0,0.00039147987263277173,0.0007605631835758686,0.0003690833109430969,94.27900046583392
454,Missed,1.91529,Doublet,,,,,,,
454,Missed,4.91946,Singlet,,,,,,,
454,Missed,5.0342,Singlet,,,,,,,
455,Matched,1.1108449999999999,Doublet,1.1303766666666668,Triplet,0.019531666666666947,0.006308679934591055,0.007309474050998688,0.0010007941164076328,15.863764318113358
455,Matched,2.3632925,Quartet,2.33888,Singlet,0.024412499999999948,0.002101984340697527,0.0024641030468046665,0.0003621187061071396,17.227469258261618
455,Matched,2.7758933333333338,Triplet,2.7758933333333338,Triplet,0.0,0.006265677511692047,0.0069385794922709465,0.0006729019805788994,10.739492725618783
455,Matched,5.423437142857142,Multiplet,5.423203333333333,Triplet,0.00023380952380858133,0.004212694708257914,0.0051391287706792355,0.0009264340624213219,21.99148351778932
455,Matched,6.0775033333333335,Triplet,6.07669,Singlet,0.0008133333333333326,0.002085665939375758,0.002995612332597375,0.0009099463932216167,43.628578097888706
455,Missed,1.14991,Singlet,,,,,,,
455,Missed,2.286385,Doublet,,,,,,,
456,Matched,3.0520775,Multiplet,3.02736,Singlet,0.024717500000000392,0.002415689639747143,0.003738309722393751,0.0013226200826466084,54.7512420836085
456,Matched,3.50197,Multiplet,3.52541,Singlet,0.023439999999999905,0.0023348871618509293,0.002878494095057249,0.0005436069332063198,23.281935936269726
456,Matched,3.6712825000000002,Quartet,3.64504,Singlet,0.02624250000000039,0.001217170967720449,0.0015476469416171312,0.00033047597389668226,27.151154822202727
456,Matched,3.8843,Singlet,3.8843,Singlet,0.0,0.0035679293796420097,0.003795784432440996,0.00022785505279898643,6.3861985077139725
456,Matched,4.107685,Doublet,4.10402,Singlet,0.0036649999999998073,0.001194337964989245,0.0018602976342663169,0.000665959669277072,55.75973374362833
456,Matched,4.414085,Doublet,4.41897,Singlet,0.004884999999999806,0.0011968956096097827,0.0018981506582349539,0.0007012550486251712,58.58949126346929
