Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm,Simulated_Area,Predicted_Area,Area_Abs_Error,Area_Pct_Error
451,Matched,1.2557033333333332,Triplet,1.2548899999999998,Triplet,0.0008133333333333326,0.007144911214709282,0.007089844439178705,5.5066775530576706e-05,0.7707132233807235
451,Matched,3.7341499999999996,Quartet,3.7264166666666667,Triplet,0.007733333333332926,0.004782646894454956,0.005980813875794411,0.0011981669813394547,25.052382243159542
451,Matched,4.721705,Doublet,4.721705,Doublet,0.0,0.004742474295198917,0.00523414695635438,0.0004916726611554623,10.367429121402115
451,Matched,7.023553333333333,Multiplet,7.04105,Singlet,0.01749666666666716,0.002388058230280876,0.0025581922382116318,0.00017013400793075562,7.124365971207703
451,Matched,7.237585,Quartet,7.23392,Singlet,0.0036649999999998073,0.004752681124955416,0.0037774627562612295,0.0009752183686941862,20.519330942980833
451,Matched,8.45463,Singlet,8.45219,Singlet,0.0024399999999999977,0.004714141599833965,0.005273716524243355,0.0005595749244093895,11.870133990652679
452,Matched,0.815434,Singlet,0.815434,Singlet,0.0,0.0061993226408958435,0.004684893414378166,0.0015144292265176773,24.42894674536301
452,Matched,0.8606,Doublet,0.854496,Singlet,0.006103999999999998,0.0021196359302848577,0.001428613904863596,0.0006910220254212618,32.60097715593995
452,Matched,1.15723,Singlet,1.15723,Singlet,0.0,0.006184031255543232,0.003720342181622982,0.00246368907392025,39.83953140133068
452,Matched,1.7822370000000003,Multiplet,1.75782,Singlet,0.024417000000000355,0.006051532458513975,0.004919358994811773,0.0011321734637022018,18.70887203305558
452,Matched,2.40357625,Multiplet,2.36818,Singlet,0.035396249999999796,0.00598676223307848,0.004566690884530544,0.0014200713485479355,23.720189532526568
452,Matched,3.6364924999999997,Quartet,3.63771,Singlet,0.0012175000000005376,0.0041876668110489845,0.003119158325716853,0.0010685084853321314,25.515604119050643
452,Matched,4.6566,Triplet,4.65823,Singlet,0.0016299999999995762,0.002067907713353634,0.0016885142540559173,0.0003793934592977166,18.346730700202983
452,Matched,5.72024,Singlet,5.72024,Singlet,0.0,0.0020572333596646786,0.0014424599939957261,0.0006147733656689525,29.883501683501684
452,Matched,7.2668833333333325,Multiplet,7.2559,Singlet,0.0109833333333329,0.010420501232147217,0.008922330103814602,0.001498171128332615,14.37715034005045
452,Missed,1.0026088333333334,Multiplet,,,,,,,
452,Missed,1.2353575,Multiplet,,,,,,,
452,Missed,1.3655650000000001,Multiplet,,,,,,,
452,Missed,1.611201111111111,Multiplet,,,,,,,
452,Missed,2.0629975000000003,Multiplet,,,,,,,
452,Missed,2.28883,Quartet,,,,,,,
452,Spurious,,,1.54542,Singlet,,,,,
453,Matched,6.79691,Singlet,6.79691,Singlet,0.0,0.003556199371814728,0.002996918046846986,0.000559281324967742,15.726939535517122
453,Matched,7.30228,Singlet,7.30228,Singlet,0.0,0.0035567977465689182,0.0031507418025285006,0.00040605594404041767,11.41633494432236
