Compound_ID,Simulated_Total_Area,Predicted_Total_Area,Area_Abs_Error,Area_Pct_Error
451,0.029099972918629646,0.03725060075521469,0.008150627836585045,28.009056432375772
452,0.07194775342941284,0.05255329608917236,0.01939445734024048,26.95630706422011
453,0.0073159234598279,0.007985816337168217,0.0006698928773403168,9.156641414016043
454,0.014492329210042953,0.02329275757074356,0.008800428360700607,60.72473398273378
455,0.029827583581209183,0.038099661469459534,0.008272077888250351,27.732980332545626
456,0.031690292060375214,0.049923770129680634,0.01823347806930542,57.536478472863706
457,0.03414031118154526,0.05147362872958183,0.017333317548036575,50.77082471763234
458,0.019512102007865906,0.030424129217863083,0.010912027209997177,55.92440632792006
459,0.03609441593289375,0.05047224462032318,0.014377828687429428,39.83394194315401
460,0.0036583077162504196,0.004260185174643993,0.0006018774583935738,16.452346414709687
461,0.016847185790538788,0.02030494436621666,0.0034577585756778717,20.524250273417856
462,0.025541242212057114,0.029472453519701958,0.003931211307644844,15.391621421565233
463,0.038353048264980316,0.03051840513944626,0.007834643125534058,20.427693442786325
464,0.08875694870948792,0.0983707457780838,0.009613797068595886,10.831599337718325
465,0.08725884556770325,0.08860332518815994,0.0013444796204566956,1.5407946457571773
466,0.0176810622215271,0.0214924905449152,0.0038114283233880997,21.55655738119398
467,0.03441549837589264,0.05583085119724274,0.021415352821350098,62.22589772621488
468,0.031082915142178535,0.04514255374670029,0.014059638604521751,45.232689856181686
469,0.013406947255134583,0.019712034612894058,0.006305087357759476,47.02850871099503
470,0.02094171568751335,0.031059809029102325,0.010118093341588974,48.31549378555435
471,0.05121329426765442,0.07148638367652893,0.02027308940887451,39.585599205788064
472,0.08952562510967255,0.10316971689462662,0.013644091784954071,15.240431740341942
473,0.042357005178928375,0.054834309965372086,0.01247730478644371,29.457476357773473
474,0.03824745491147041,0.05734066292643547,0.019093208014965057,49.92020530296515
475,0.02046027220785618,0.02726873755455017,0.006808465346693993,33.276514004929666
476,0.01828085631132126,0.025360938161611557,0.0070800818502902985,38.72948689994152
477,0.0757017508149147,0.10084299743175507,0.025141246616840363,33.21091830268086
478,0.019512411206960678,0.03005898743867874,0.010546576231718063,54.05060461187787
479,0.0036630979739129543,0.0042649321258068085,0.0006018341518938541,16.429649334521336
480,0.018293816596269608,0.026125354692339897,0.00783153809607029,42.80975516977284
481,0.03778480738401413,0.05661003291606903,0.0188252255320549,49.82220854199568
482,0.023151421919465065,0.034380629658699036,0.01122920773923397,48.50331775860717
483,0.013150905258953571,0.017354115843772888,0.004203210584819317,31.961378339013063
484,0.04603026807308197,0.07068657130002975,0.024656303226947784,53.56541306212061
485,0.04047269746661186,0.052879177033901215,0.012406479567289352,30.653947831187022
486,0.061842307448387146,0.048986468464136124,0.012855838984251022,20.788097201871636
487,0.00974219013005495,0.01111098937690258,0.0013687992468476295,14.05022103422969
488,0.02434239163994789,0.029036080464720726,0.004693688824772835,19.2819542721928
489,0.010965700261294842,0.010411303490400314,0.0005543967708945274,5.055735226060826
490,0.03457849472761154,0.05067628622055054,0.016097791492938995,46.554344310669556
491,0.018647518008947372,0.02411976270377636,0.005472244694828987,29.345700013284976
492,0.05001461133360863,0.056267574429512024,0.006252963095903397,12.502272694262755
493,0.024575363844633102,0.02910902537405491,0.004533661529421806,18.44799351937933
494,0.02674310840666294,0.029869187623262405,0.0031260792165994644,11.68928895274049
495,0.014635259285569191,0.01736980862915516,0.002734549343585968,18.684666190248617
496,0.06789883971214294,0.09121577441692352,0.02331693470478058,34.34069684199715
497,0.023042310029268265,0.03208782151341438,0.009045511484146118,39.25609660080322
498,0.02012144960463047,0.022223511710762978,0.0021020621061325073,10.44687210631568
499,0.008522924967110157,0.010058773681521416,0.0015358487144112587,18.020206916499635
500,0.014621690846979618,0.02006193995475769,0.005440249107778072,37.20670314200944
501,0.017068907618522644,0.018569812178611755,0.0015009045600891113,8.793208057792619
502,0.026828326284885406,0.043068863451480865,0.01624053716659546,60.53503671507485
