Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm,Simulated_Area,Predicted_Area,Area_Abs_Error,Area_Pct_Error
451,Matched,1.2557033333333332,Triplet,1.2548899999999998,Triplet,0.0008133333333333326,0.007144911214709282,0.006771126762032509,0.00037378445267677307,5.231477921058841
451,Matched,3.7341499999999996,Quartet,3.7264166666666667,Triplet,0.007733333333332926,0.004782646894454956,0.005616897251456976,0.0008342503570020199,17.443277235650772
451,Matched,4.721705,Doublet,4.721705,Doublet,0.0,0.004742474295198917,0.005515295080840588,0.0007728207856416702,16.295729560918055
451,Matched,7.023553333333333,Multiplet,7.04349,Singlet,0.019936666666667158,0.002388058230280876,0.0027321726083755493,0.00034411437809467316,14.409798460157292
451,Matched,7.237585,Quartet,7.237585,Doublet,0.0,0.004752681124955416,0.0035968576557934284,0.0011558234691619873,24.319398646228972
451,Matched,8.45463,Singlet,8.45219,Singlet,0.0024399999999999977,0.004714141599833965,0.005601770710200071,0.000887629110366106,18.829071880177906
452,Matched,0.815434,Singlet,0.815434,Singlet,0.0,0.0061993226408958435,0.0051812706515192986,0.001018051989376545,16.42198750329003
452,Matched,0.8606,Doublet,0.852055,Singlet,0.008545000000000025,0.0021196359302848577,0.0015872193034738302,0.0005324166268110275,25.11830542235978
452,Matched,1.0026088333333334,Multiplet,1.00342,Singlet,0.0008111666666665851,0.004192912019789219,0.0031132011208683252,0.0010797108989208937,25.750859875547103
452,Matched,1.15723,Singlet,1.15357,Doublet,0.0036599999999999966,0.006184031255543232,0.004402207210659981,0.0017818240448832512,28.813309170875595
452,Matched,1.7822370000000003,Multiplet,1.75782,Singlet,0.024417000000000355,0.006051532458513975,0.004916290286928415,0.0011352421715855598,18.759581632721375
452,Matched,2.40357625,Multiplet,2.37062,Singlet,0.0329562499999998,0.00598676223307848,0.005296990741044283,0.0006897714920341969,11.521611602061343
452,Matched,3.6364924999999997,Quartet,3.63771,Singlet,0.0012175000000005376,0.0041876668110489845,0.0035125589929521084,0.0006751078180968761,16.121335544547915
452,Matched,4.6566,Triplet,4.65578,Singlet,0.0008200000000000429,0.002067907713353634,0.0016687448369339108,0.00039916287641972303,19.302741309107056
452,Matched,5.72024,Singlet,5.72024,Singlet,0.0,0.0020572333596646786,0.0017611756920814514,0.00029605766758322716,14.39105904988258
452,Matched,7.2668833333333325,Multiplet,7.2559,Singlet,0.0109833333333329,0.010420501232147217,0.00820399820804596,0.0022165030241012573,21.27059893494712
452,Missed,1.2353575,Multiplet,,,,,,,
452,Missed,1.3655650000000001,Multiplet,,,,,,,
452,Missed,1.611201111111111,Multiplet,,,,,,,
452,Missed,2.0629975000000003,Multiplet,,,,,,,
452,Missed,2.28883,Quartet,,,,,,,
452,Spurious,,,1.54298,Singlet,,,,,
453,Matched,6.79691,Singlet,6.79691,Singlet,0.0,0.003556199371814728,0.0029985886067152023,0.0005576107650995255,15.679963545322174
453,Matched,7.30228,Singlet,7.30228,Singlet,0.0,0.0035567977465689182,0.0030131759122014046,0.0005436218343675137,15.284024369727545
454,Matched,0.9692435,Doublet,0.969243,Singlet,5.00000000069889e-07,0.0011791856959462166,0.001880978001281619,0.0007017923053354025,59.51499477546339
454,Matched,1.20118,Singlet,1.197515,Doublet,0.0036649999999998073,0.003933433443307877,0.004426965489983559,0.0004935320466756821,12.5471055704616
454,Matched,1.4087,Singlet,1.4087,Singlet,0.0,0.0011760684428736567,0.002045129192993045,0.0008690607501193881,73.89542295649795
454,Matched,3.98928,Singlet,3.98928,Singlet,0.0,0.00039147987263277173,0.0008523701690137386,0.0004608902963809669,117.7302662538939
454,Missed,1.91529,Doublet,,,,,,,
454,Missed,4.91946,Singlet,,,,,,,
454,Missed,5.0342,Singlet,,,,,,,
454,Spurious,,,2.16554,Singlet,,,,,
455,Matched,1.1108449999999999,Doublet,1.1295633333333335,Triplet,0.018718333333333614,0.006308679934591055,0.00726470397785306,0.0009560240432620049,15.154105980556086
