Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm,Simulated_Area,Predicted_Area,Area_Abs_Error,Area_Pct_Error
451,Matched,1.2557033333333332,Triplet,1.2557033333333332,Triplet,0.0,0.007144911214709282,0.006554870400577784,0.0005900408141314983,8.258196587758528
451,Matched,3.7341499999999996,Quartet,3.7264166666666667,Triplet,0.007733333333332926,0.004782646894454956,0.005187113303691149,0.0004044664092361927,8.456957374485135
451,Matched,4.721705,Doublet,4.721705,Doublet,0.0,0.004742474295198917,0.004945741500705481,0.0002032672055065632,4.286100310809115
451,Matched,7.023553333333333,Multiplet,7.04105,Singlet,0.01749666666666716,0.002388058230280876,0.002440062817186117,5.200458690524101e-05,2.177693418268297
451,Matched,7.237585,Quartet,7.23148,Singlet,0.006104999999999805,0.004752681124955416,0.0033084205351769924,0.0014442605897784233,30.38833348601673
451,Matched,8.45463,Singlet,8.45219,Singlet,0.0024399999999999977,0.004714141599833965,0.0056668659672141075,0.0009527243673801422,20.209922574529745
452,Matched,0.815434,Singlet,0.815434,Singlet,0.0,0.0061993226408958435,0.0050717564299702644,0.001127566210925579,18.18853891370684
452,Matched,1.0026088333333334,Multiplet,1.00342,Singlet,0.0008111666666665851,0.004192912019789219,0.002769764279946685,0.001423147739842534,33.941750581117056
452,Matched,1.15723,Singlet,1.15723,Singlet,0.0,0.006184031255543232,0.003855735994875431,0.002328295260667801,37.65012116620154
452,Matched,1.7822370000000003,Multiplet,1.79444,Singlet,0.012202999999999742,0.006051532458513975,0.0041251834481954575,0.0019263490103185177,31.832416392451364
452,Matched,2.40357625,Multiplet,2.36818,Singlet,0.035396249999999796,0.00598676223307848,0.003998610656708479,0.001988151576370001,33.20912872378538
452,Matched,3.6364924999999997,Quartet,3.63771,Singlet,0.0012175000000005376,0.0041876668110489845,0.0032744689378887415,0.000913197873160243,21.80684171794204
452,Matched,4.6566,Triplet,4.65578,Singlet,0.0008200000000000429,0.002067907713353634,0.0015501590678468347,0.0005177486455067992,25.037318743162828
452,Matched,5.72024,Singlet,5.72024,Singlet,0.0,0.0020572333596646786,0.0015849824994802475,0.0004722508601844311,22.955629120335004
452,Matched,7.2668833333333325,Multiplet,7.2559,Singlet,0.0109833333333329,0.010420501232147217,0.008843349292874336,0.0015771519392728806,15.135087114690522
452,Missed,0.8606,Doublet,,,,,,,
452,Missed,1.2353575,Multiplet,,,,,,,
452,Missed,1.3655650000000001,Multiplet,,,,,,,
452,Missed,1.611201111111111,Multiplet,,,,,,,
452,Missed,2.0629975000000003,Multiplet,,,,,,,
452,Missed,2.28883,Quartet,,,,,,,
453,Matched,6.79691,Singlet,6.79691,Singlet,0.0,0.003556199371814728,0.00308131892234087,0.0004748804494738579,13.353594661694304
453,Matched,7.30228,Singlet,7.30228,Singlet,0.0,0.0035567977465689182,0.003157880622893572,0.0003989171236753464,11.215625742570369
454,Matched,0.9692435,Doublet,0.969243,Singlet,5.00000000069889e-07,0.0011791856959462166,0.001766885514371097,0.0005876998184248805,49.83946298240085
454,Matched,1.20118,Singlet,1.197515,Doublet,0.0036649999999998073,0.003933433443307877,0.004223939031362534,0.000290505588054657,7.385547314875937
454,Matched,1.4087,Singlet,1.4087,Singlet,0.0,0.0011760684428736567,0.001945015974342823,0.0007689475314691663,65.38288958679024
454,Matched,3.98928,Singlet,3.98928,Singlet,0.0,0.00039147987263277173,0.0007494647288694978,0.00035798485623672605,91.44400038479992
454,Missed,1.91529,Doublet,,,,,,,
454,Missed,4.91946,Singlet,,,,,,,
454,Missed,5.0342,Singlet,,,,,,,
455,Matched,1.1108449999999999,Doublet,1.1295633333333335,Triplet,0.018718333333333614,0.006308679934591055,0.007573453243821859,0.0012647733092308044,20.048145132485477
455,Matched,2.286385,Doublet,2.32423,Singlet,0.037844999999999906,0.0020908378064632416,0.001996347215026617,9.449059143662453e-05,4.519269316086271
455,Matched,2.7758933333333338,Triplet,2.7758933333333338,Triplet,0.0,0.006265677511692047,0.006446552462875843,0.00018087495118379593,2.8867580695986157
455,Matched,5.423437142857142,Multiplet,5.42239,Triplet,0.001047142857141914,0.004212694708257914,0.004881920292973518,0.0006692255847156048,15.885926492697386
455,Matched,6.0775033333333335,Triplet,6.07669,Singlet,0.0008133333333333326,0.002085665939375758,0.0026665381155908108,0.0005808721762150526,27.85068141779734
455,Missed,1.14991,Singlet,,,,,,,
455,Missed,2.3632925,Quartet,,,,,,,
456,Matched,3.0520775,Multiplet,3.01515,Singlet,0.0369275,0.002415689639747143,0.003171464428305626,0.0007557747885584831,31.28608808528865
456,Matched,3.6712825000000002,Quartet,3.64504,Singlet,0.02624250000000039,0.001217170967720449,0.0015698422212153673,0.00035267125349491835,28.97466854269542
456,Matched,3.8843,Singlet,3.8843,Singlet,0.0,0.0035679293796420097,0.004177550785243511,0.0006096214056015015,17.086139907361847
456,Matched,4.107685,Doublet,4.11135,Singlet,0.0036649999999998073,0.001194337964989245,0.0018504037288948894,0.0006560657639056444,54.931332934020254
456,Matched,4.414085,Doublet,4.4092,Singlet,0.004884999999999806,0.0011968956096097827,0.0018895183457061648,0.0006926227360963821,57.868266082302206
456,Matched,4.521996,Multiplet,4.53371,Singlet,0.011714000000000446,0.0036115101538598537,0.004599526058882475,0.0009880159050226212,27.35741733874581
456,Matched,4.6313725,Quartet,4.63625,Singlet,0.00487750000000009,0.0023917595390230417,0.002844463102519512,0.00045270356349647045,18.927637001560182
456,Matched,4.917015,Doublet,4.915795,Doublet,0.0012199999999999989,0.0011935216607525945,0.002744500758126378,0.0015509790973737836,129.9498072281142
456,Matched,7.042275,Doublet,7.03617,Singlet,0.006104999999999805,0.0011733826249837875,0.0018205724190920591,0.0006471897941082716,55.15590399314237
456,Matched,7.286415,Doublet,7.29496,Singlet,0.008544999999999803,0.001193581847473979,0.0014869204023852944,0.00029333855491131544,24.576325078344528
456,Matched,7.50492,Singlet,7.50736,Singlet,0.0024399999999999977,0.0010864001233130693,0.0016882865456864238,0.0006018864223733544,55.401910351211185
456,Matched,7.9260649999999995,Doublet,7.9272849999999995,Doublet,0.0012199999999999989,0.0011932000052183867,0.001879920600913465,0.0006867205956950784,57.5528488678971
456,Missed,3.18605,Doublet,,,,,,,
456,Missed,3.2714999999999996,Quartet,,,,,,,
456,Missed,3.364275,Doublet,,,,,,,
456,Missed,3.50197,Multiplet,,,,,,,
456,Missed,3.596616666666666,Multiplet,,,,,,,
456,Missed,3.931295,Quartet,,,,,,,
457,Matched,1.77003,Triplet,1.77369,Doublet,0.0036599999999999966,0.002386156003922224,0.003400816349312663,0.001014660345390439,42.522800006479024
457,Matched,2.08009,Singlet,2.08009,Singlet,0.0,0.003557276912033558,0.003234622534364462,0.000322654377669096,9.070263171742987
457,Matched,2.393078,Multiplet,2.39259,Doublet,0.0004879999999998219,0.007192697841674089,0.007884074002504349,0.0006913761608302593,9.612195257591171
457,Matched,2.5431433333333335,Triplet,2.531755,Doublet,0.011388333333333556,0.004779466427862644,0.005352828651666641,0.000573362223803997,11.99636470844303
457,Matched,2.9589999999999996,Triplet,2.9589999999999996,Triplet,0.0,0.002395223593339324,0.00336746615357697,0.0009722425602376461,40.59088942432238
457,Matched,3.9192933333333335,Triplet,3.920106666666667,Triplet,0.0008133333333333326,0.002395938616245985,0.0032628835178911686,0.0008669449016451836,36.18393625641102
457,Matched,4.311543333333334,Triplet,4.312360000000001,Triplet,0.0008166666666671318,0.0023954124189913273,0.0034188786521553993,0.001023466233164072,42.72609697811613
457,Matched,7.036865714285715,Multiplet,7.029656666666667,Triplet,0.007209047619047837,0.004806332755833864,0.004780077841132879,2.6254914700984955e-05,0.5462566999573027
457,Matched,7.201575000000001,Quartet,7.21439,Singlet,0.01281499999999891,0.0024116993881762028,0.0032134235370904207,0.000801724148914218,33.24312113046996
457,Missed,7.135045,Doublet,,,,,,,
458,Matched,3.37648,Singlet,3.37648,Singlet,0.0,0.0035563590936362743,0.0031815660186111927,0.00037479307502508163,10.538673546654326
458,Matched,7.28275,Doublet,7.29008,Singlet,0.007329999999999615,0.0023785943631082773,0.002896356163546443,0.0005177618004381657,21.767553495820522
458,Matched,7.3975,Singlet,7.3975,Singlet,0.0,0.001187983201816678,0.0012790171895176172,9.103398770093918e-05,7.662901930071816
458,Matched,7.5806,Singlet,7.5806,Singlet,0.0,0.0011883184779435396,0.0016382487956434488,0.0004499303176999092,37.86277214830002
458,Matched,7.74784,Doublet,7.74418,Singlet,0.0036599999999999966,0.0011721329065039754,0.001551450346596539,0.00037931744009256363,32.36129947276394
458,Matched,8.183635,Doublet,8.18363,Singlet,4.999999999810711e-06,0.0011885944986715913,0.0019876027945429087,0.0007990082958713174,67.22295086880453
458,Matched,8.64262,Singlet,8.64262,Singlet,0.0,0.0011854374315589666,0.001540926517918706,0.0003554890863597393,29.988009227297322
458,Matched,9.95855,Singlet,9.95855,Singlet,0.0,0.0011871459428220987,0.001659970497712493,0.0004728245548903942,39.82867967912939
458,Missed,3.6102475000000003,Quartet,,,,,,,
458,Missed,3.8311975,Quartet,,,,,,,
458,Missed,4.1467475,Quartet,,,,,,,
458,Missed,4.4128625,Quartet,,,,,,,
458,Missed,4.4905800000000005,Triplet,,,,,,,
459,Matched,1.01563,Singlet,1.01563,Singlet,0.0,0.003396115032956004,0.0029485931154340506,0.0004475219175219536,13.177466404382278
459,Matched,1.330575,Doublet,1.330575,Doublet,0.0,0.0034204942639917135,0.0047129481099545956,0.001292453845962882,37.785587292714524
459,Matched,1.49659,Doublet,1.50147,Singlet,0.0048799999999999955,0.00414880458265543,0.0037208995781838894,0.00042790500447154045,10.313934916588941
459,Matched,1.8951524999999998,Quartet,1.91895,Singlet,0.023797500000000138,0.0021321610547602177,0.00193298258818686,0.00019917846657335758,9.341623895093475
