Compound_ID,Status,Simulated_Center_ppm,Simulated_Multiplicity,Predicted_Center_ppm,Predicted_Multiplicity,Position_Error_ppm,Simulated_Area,Predicted_Area,Area_Abs_Error,Area_Pct_Error
451,Matched,1.2557033333333332,Triplet,1.2866266666666668,Triplet,0.030923333333333636,0.007144911214709282,0.009803393855690956,0.002658482640981674,37.208057050570986
451,Matched,3.7341499999999996,Quartet,3.69712,Triplet,0.037029999999999674,0.004782646894454956,0.01091398298740387,0.006131336092948914,128.19963982826414
451,Matched,4.721705,Doublet,4.71438,Singlet,0.007324999999999804,0.004742474295198917,0.006580950692296028,0.0018384763970971107,38.76618580639029
451,Matched,7.023553333333333,Multiplet,7.03861,Singlet,0.015056666666667162,0.002388058230280876,0.010124611668288708,0.007736553438007832,323.96837480373676
451,Matched,7.237585,Quartet,7.22904,Singlet,0.008544999999999803,0.004752681124955416,0.007963744923472404,0.0032110637985169888,67.56320725277169
451,Matched,8.45463,Singlet,8.43388,Quartet,0.020749999999999602,0.004714141599833965,0.00529981404542923,0.0005856724455952644,12.423734696808687
451,Spurious,,,0.0341799,Singlet,,,,,
451,Spurious,,,0.09684283333333332,Triplet,,,,,
451,Spurious,,,0.19043100000000002,Triplet,,,,,
451,Spurious,,,0.335695,Doublet,,,,,
451,Spurious,,,0.406903,Triplet,,,,,
451,Spurious,,,0.4992705,Doublet,,,,,
451,Spurious,,,0.539553,Singlet,,,,,
451,Spurious,,,0.610355,Singlet,,,,,
451,Spurious,,,0.6811555,Doublet,,,,,
451,Spurious,,,0.720218,Singlet,,,,,
451,Spurious,,,0.7666055,Doublet,,,,,
451,Spurious,,,0.8361855,Doublet,,,,,
451,Spurious,,,0.91064925,Quartet,,,,,
451,Spurious,,,1.0246987142857145,Multiplet,,,,,
451,Spurious,,,1.15967,Singlet,,,,,
451,Spurious,,,1.214605,Doublet,,,,,
451,Spurious,,,1.384285,Quartet,,,,,
451,Spurious,,,1.441655,Doublet,,,,,
451,Spurious,,,1.511235,Doublet,,,,,
